"region","freq_band","pval_type","pval","experiment","data_type","pval_fdr_adjusted","fdr_significant"
"Po_x_RPBN",1,"els_spval",2e-16,"ELS","coherence",3.74112734864301e-16,TRUE
"Po_x_RPBN",1,"els_cgrp_intn_par_pval",2e-16,"ELS","coherence",3.74112734864301e-16,TRUE
"Po_x_RPBN",1,"els_cgrp_intn_spval",2e-16,"ELS","coherence",3.74112734864301e-16,TRUE
"Po_x_RPBN",2,"els_par_pval",0.903692583814559,"ELS","coherence",0.927940486940388,FALSE
"Po_x_RPBN",2,"els_spval",2e-16,"ELS","coherence",3.74112734864301e-16,TRUE
"Po_x_RPBN",2,"els_cgrp_intn_par_pval",2e-16,"ELS","coherence",3.74112734864301e-16,TRUE
"Po_x_RPBN",2,"els_cgrp_intn_spval",2e-16,"ELS","coherence",3.74112734864301e-16,TRUE
"Po_x_RPBN",3,"els_par_pval",0.72133776924613,"ELS","coherence",0.776825289957371,FALSE
"Po_x_RPBN",3,"els_spval",2e-16,"ELS","coherence",3.74112734864301e-16,TRUE
"Po_x_RPBN",3,"els_cgrp_intn_par_pval",2e-16,"ELS","coherence",3.74112734864301e-16,TRUE
"Po_x_RPBN",3,"els_cgrp_intn_spval",2e-16,"ELS","coherence",3.74112734864301e-16,TRUE
"Po_x_RPBN",4,"els_par_pval",0.724016080664559,"ELS","coherence",0.778773599370282,FALSE
"Po_x_RPBN",4,"els_spval",2e-16,"ELS","coherence",3.74112734864301e-16,TRUE
"Po_x_RPBN",4,"els_cgrp_intn_par_pval",1.46687814947361e-14,"ELS","coherence",2.68777673195983e-14,TRUE
"Po_x_RPBN",4,"els_cgrp_intn_spval",2e-16,"ELS","coherence",3.74112734864301e-16,TRUE
"Po_x_VPM",1,"els_par_pval",0.796889164613642,"ELS","coherence",0.841996098459697,FALSE
"Po_x_VPM",1,"els_spval",2e-16,"ELS","coherence",3.74112734864301e-16,TRUE
"Po_x_VPM",1,"els_cgrp_intn_par_pval",2e-16,"ELS","coherence",3.74112734864301e-16,TRUE
"Po_x_VPM",1,"els_cgrp_intn_spval",2e-16,"ELS","coherence",3.74112734864301e-16,TRUE
"Po_x_VPM",2,"els_par_pval",0.743613514694204,"ELS","coherence",0.796982905700965,FALSE
"Po_x_VPM",2,"els_spval",2e-16,"ELS","coherence",3.74112734864301e-16,TRUE
"Po_x_VPM",2,"els_cgrp_intn_par_pval",0.437375436039296,"ELS","coherence",0.498585738792887,FALSE
"Po_x_VPM",2,"els_cgrp_intn_spval",2e-16,"ELS","coherence",3.74112734864301e-16,TRUE
"Po_x_VPM",3,"els_par_pval",0.60484463252741,"ELS","coherence",0.669062704622913,FALSE
"Po_x_VPM",3,"els_spval",2e-16,"ELS","coherence",3.74112734864301e-16,TRUE
"Po_x_VPM",3,"els_cgrp_intn_par_pval",2e-16,"ELS","coherence",3.74112734864301e-16,TRUE
"Po_x_VPM",3,"els_cgrp_intn_spval",2e-16,"ELS","coherence",3.74112734864301e-16,TRUE
"Po_x_VPM",4,"els_par_pval",0.790907664889663,"ELS","coherence",0.836662653767577,FALSE
"Po_x_VPM",4,"els_spval",2e-16,"ELS","coherence",3.74112734864301e-16,TRUE
"Po_x_VPM",4,"els_cgrp_intn_par_pval",2.37056020540635e-06,"ELS","coherence",3.80649093914711e-06,TRUE
"Po_x_VPM",4,"els_cgrp_intn_spval",2e-16,"ELS","coherence",3.74112734864301e-16,TRUE
"RPBN_x_VPM",1,"els_par_pval",0.560391568842468,"ELS","coherence",0.623740180972486,FALSE
"RPBN_x_VPM",1,"els_spval",2e-16,"ELS","coherence",3.74112734864301e-16,TRUE
"RPBN_x_VPM",1,"els_cgrp_intn_par_pval",2e-16,"ELS","coherence",3.74112734864301e-16,TRUE
"RPBN_x_VPM",1,"els_cgrp_intn_spval",2e-16,"ELS","coherence",3.74112734864301e-16,TRUE
"RPBN_x_VPM",2,"els_par_pval",0.869235987015647,"ELS","coherence",0.900387796954936,FALSE
"RPBN_x_VPM",2,"els_spval",2e-16,"ELS","coherence",3.74112734864301e-16,TRUE
"RPBN_x_VPM",2,"els_cgrp_intn_par_pval",6.41813116505906e-11,"ELS","coherence",1.12979283377071e-10,TRUE
"RPBN_x_VPM",2,"els_cgrp_intn_spval",1.2047014784633e-06,"ELS","coherence",1.95900639692036e-06,TRUE
"RPBN_x_VPM",3,"els_par_pval",0.638615922125795,"ELS","coherence",0.698656735317109,FALSE
"RPBN_x_VPM",3,"els_spval",2e-16,"ELS","coherence",3.74112734864301e-16,TRUE
"RPBN_x_VPM",3,"els_cgrp_intn_par_pval",6.4496100747663e-16,"ELS","coherence",1.19644940517404e-15,TRUE
"RPBN_x_VPM",3,"els_cgrp_intn_spval",2e-16,"ELS","coherence",3.74112734864301e-16,TRUE
"RPBN_x_VPM",4,"els_par_pval",0.998342991868857,"ELS","coherence",0.999437531782993,FALSE
"RPBN_x_VPM",4,"els_spval",2e-16,"ELS","coherence",3.74112734864301e-16,TRUE
"RPBN_x_VPM",4,"els_cgrp_intn_par_pval",0.0652544347120323,"ELS","coherence",0.0806454806923875,FALSE
"RPBN_x_VPM",4,"els_cgrp_intn_spval",2e-16,"ELS","coherence",3.74112734864301e-16,TRUE
"Acc",1,"els_par_pval",0.873169722284172,"ELS","power",0.903418096035356,FALSE
"Acc",1,"els_spval",2e-16,"ELS","power",3.74112734864301e-16,TRUE
"Acc",1,"els_cgrp_intn_par_pval",1.27447209191382e-08,"ELS","power",2.17096386759464e-08,TRUE
"Acc",1,"els_cgrp_intn_spval",2e-16,"ELS","power",3.74112734864301e-16,TRUE
"Acc",2,"els_par_pval",0.125500004414333,"ELS","power",0.152782614069623,FALSE
"Acc",2,"els_spval",0.146604054540639,"ELS","power",0.17655542052206,FALSE
"Acc",2,"els_cgrp_intn_par_pval",7.16023984653548e-05,"ELS","power",0.000104658644412656,TRUE
"Acc",2,"els_cgrp_intn_spval",2.02857426290226e-06,"ELS","power",3.26906931575616e-06,TRUE
"Acc",3,"els_par_pval",0.648830206103605,"ELS","power",0.705524107607803,FALSE
"Acc",3,"els_spval",0.000183917118668275,"ELS","power",0.000263663581322839,TRUE
"Acc",3,"els_cgrp_intn_par_pval",3.42047776229835e-10,"ELS","power",5.98583608402211e-10,TRUE
"Acc",3,"els_cgrp_intn_spval",3.00536863871437e-05,"ELS","power",4.47310681110976e-05,TRUE
"Acc",4,"els_par_pval",0.123042109588711,"ELS","power",0.149994190736714,FALSE
"Acc",4,"els_spval",0.00014790171753043,"ELS","power",0.00021305456415959,TRUE
"Acc",4,"els_cgrp_intn_par_pval",2e-16,"ELS","power",3.74112734864301e-16,TRUE
"Acc",4,"els_cgrp_intn_spval",0.000933703302568478,"ELS","power",0.00129504358994018,TRUE
"AMY",1,"els_par_pval",0.939536237158018,"ELS","power",0.959891070118112,FALSE
"AMY",1,"els_spval",0.00146407908027901,"ELS","power",0.00199971776818597,TRUE
"AMY",1,"els_cgrp_intn_par_pval",0.572539461603362,"ELS","power",0.635681979673621,FALSE
"AMY",1,"els_cgrp_intn_spval",1.38966507329252e-05,"ELS","power",2.12119234356064e-05,TRUE
"AMY",2,"els_par_pval",0.0964521970427248,"ELS","power",0.118223212791083,FALSE
"AMY",2,"els_spval",2e-16,"ELS","power",3.74112734864301e-16,TRUE
"AMY",2,"els_cgrp_intn_par_pval",0.00288336809710858,"ELS","power",0.00387912584836229,TRUE
"AMY",2,"els_cgrp_intn_spval",0.00916526064679141,"ELS","power",0.0119884285248542,TRUE
"AMY",3,"els_par_pval",0.185641911552748,"ELS","power",0.220603650863743,FALSE
"AMY",3,"els_spval",2e-16,"ELS","power",3.74112734864301e-16,TRUE
"AMY",3,"els_cgrp_intn_par_pval",0.0662232769293135,"ELS","power",0.0816176838083424,FALSE
"AMY",3,"els_cgrp_intn_spval",2e-16,"ELS","power",3.74112734864301e-16,TRUE
"AMY",4,"els_par_pval",0.0731537862869412,"ELS","power",0.0900354292762353,FALSE
"AMY",4,"els_spval",0.0048727317976171,"ELS","power",0.00649697573015613,TRUE
"AMY",4,"els_cgrp_intn_par_pval",2e-16,"ELS","power",3.74112734864301e-16,TRUE
"AMY",4,"els_cgrp_intn_spval",2e-16,"ELS","power",3.74112734864301e-16,TRUE
"LPBN",1,"els_par_pval",0.998907467152889,"ELS","power",0.999437531782993,FALSE
"LPBN",1,"els_spval",2e-16,"ELS","power",3.74112734864301e-16,TRUE
"LPBN",1,"els_cgrp_intn_par_pval",0.00349619844772431,"ELS","power",0.00469654244252021,TRUE
"LPBN",1,"els_cgrp_intn_spval",1.49349591708758e-05,"ELS","power",2.27580330222869e-05,TRUE
"LPBN",2,"els_par_pval",0.254771241240566,"ELS","power",0.299967190737907,FALSE
"LPBN",2,"els_spval",2e-16,"ELS","power",3.74112734864301e-16,TRUE
"LPBN",2,"els_cgrp_intn_par_pval",2.30516820998726e-06,"ELS","power",3.70813414030267e-06,TRUE
"LPBN",2,"els_cgrp_intn_spval",0.00176499003302488,"ELS","power",0.00239248270739832,TRUE
"LPBN",3,"els_par_pval",0.694338979394198,"ELS","power",0.750664735482201,FALSE
"LPBN",3,"els_spval",2e-16,"ELS","power",3.74112734864301e-16,TRUE
"LPBN",3,"els_cgrp_intn_par_pval",0.135978476800641,"ELS","power",0.164422017831814,FALSE
"LPBN",3,"els_cgrp_intn_spval",0.0466728522543015,"ELS","power",0.0582435593591283,FALSE
"LPBN",4,"els_par_pval",0.171142878823439,"ELS","power",0.204458692567735,FALSE
"LPBN",4,"els_spval",0.00223066882113282,"ELS","power",0.00301459919115386,TRUE
"LPBN",4,"els_cgrp_intn_par_pval",0.16015690943011,"ELS","power",0.191845709691683,FALSE
"LPBN",4,"els_cgrp_intn_spval",0.000403844289175226,"ELS","power",0.000570732623187701,TRUE
"MD_thal",1,"els_par_pval",0.688149637047911,"ELS","power",0.745564782097858,FALSE
"MD_thal",1,"els_spval",2e-16,"ELS","power",3.74112734864301e-16,TRUE
"MD_thal",1,"els_cgrp_intn_par_pval",2.96382233370759e-06,"ELS","power",4.71684691119361e-06,TRUE
"MD_thal",1,"els_cgrp_intn_spval",2e-16,"ELS","power",3.74112734864301e-16,TRUE
"MD_thal",2,"els_par_pval",0.141609149041719,"ELS","power",0.1707695794635,FALSE
"MD_thal",2,"els_spval",1.27926150405022e-05,"ELS","power",1.95934753440854e-05,TRUE
"MD_thal",2,"els_cgrp_intn_par_pval",2e-16,"ELS","power",3.74112734864301e-16,TRUE
"MD_thal",2,"els_cgrp_intn_spval",0.000345874850278594,"ELS","power",0.000489579566903033,TRUE
"MD_thal",3,"els_par_pval",0.640550336855447,"ELS","power",0.699918416856684,FALSE
"MD_thal",3,"els_spval",2e-16,"ELS","power",3.74112734864301e-16,TRUE
"MD_thal",3,"els_cgrp_intn_par_pval",2e-16,"ELS","power",3.74112734864301e-16,TRUE
"MD_thal",3,"els_cgrp_intn_spval",0.000289050115811595,"ELS","power",0.000412402713005078,TRUE
"MD_thal",4,"els_par_pval",0.491212399291521,"ELS","power",0.553804964156045,FALSE
"MD_thal",4,"els_spval",2e-16,"ELS","power",3.74112734864301e-16,TRUE
"MD_thal",4,"els_cgrp_intn_par_pval",6.85591025083114e-07,"ELS","power",1.13128832131578e-06,TRUE
"MD_thal",4,"els_cgrp_intn_spval",0.00096481999766429,"ELS","power",0.00133407209553581,TRUE
"Po",1,"els_par_pval",0.74686428209183,"ELS","power",0.799510629336057,FALSE
"Po",1,"els_spval",2e-16,"ELS","power",3.74112734864301e-16,TRUE
"Po",1,"els_cgrp_intn_par_pval",5.47751054962052e-14,"ELS","power",9.99562006610995e-14,TRUE
"Po",1,"els_cgrp_intn_spval",2e-16,"ELS","power",3.74112734864301e-16,TRUE
"Po",2,"els_par_pval",0.562451766913436,"ELS","power",0.625256554782182,FALSE
"Po",2,"els_spval",2e-16,"ELS","power",3.74112734864301e-16,TRUE
"Po",2,"els_cgrp_intn_par_pval",2e-16,"ELS","power",3.74112734864301e-16,TRUE
"Po",2,"els_cgrp_intn_spval",0.329404351237391,"ELS","power",0.38083393381768,FALSE
"Po",3,"els_par_pval",0.602003076548898,"ELS","power",0.667567768054224,FALSE
"Po",3,"els_spval",2e-16,"ELS","power",3.74112734864301e-16,TRUE
"Po",3,"els_cgrp_intn_par_pval",2e-16,"ELS","power",3.74112734864301e-16,TRUE
"Po",3,"els_cgrp_intn_spval",0.000987281484096159,"ELS","power",0.00135883903187428,TRUE
"Po",4,"els_par_pval",0.127708234579862,"ELS","power",0.15525994326127,FALSE
"Po",4,"els_spval",2e-16,"ELS","power",3.74112734864301e-16,TRUE
"Po",4,"els_cgrp_intn_par_pval",2e-16,"ELS","power",3.74112734864301e-16,TRUE
"Po",4,"els_cgrp_intn_spval",2e-16,"ELS","power",3.74112734864301e-16,TRUE
"RPBN",1,"els_par_pval",0.542637529412727,"ELS","power",0.604730381037069,FALSE
"RPBN",1,"els_spval",2e-16,"ELS","power",3.74112734864301e-16,TRUE
"RPBN",1,"els_cgrp_intn_par_pval",8.73446942606239e-06,"ELS","power",1.34932493202619e-05,TRUE
"RPBN",1,"els_cgrp_intn_spval",2e-16,"ELS","power",3.74112734864301e-16,TRUE
"RPBN",2,"els_par_pval",0.129114376056846,"ELS","power",0.156756749250588,FALSE
"RPBN",2,"els_spval",7.91861888116419e-07,"ELS","power",1.29946566255002e-06,TRUE
"RPBN",2,"els_cgrp_intn_par_pval",0.432683650915573,"ELS","power",0.493865670344399,FALSE
"RPBN",2,"els_cgrp_intn_spval",0.0119594089474399,"ELS","power",0.0155524389214893,TRUE
"RPBN",3,"els_par_pval",0.293303450838237,"ELS","power",0.341742382251054,FALSE
"RPBN",3,"els_spval",2e-16,"ELS","power",3.74112734864301e-16,TRUE
"RPBN",3,"els_cgrp_intn_par_pval",0.000740906542745118,"ELS","power",0.00103242964587811,TRUE
"RPBN",3,"els_cgrp_intn_spval",0.00819146063325488,"ELS","power",0.010793454010877,TRUE
"RPBN",4,"els_par_pval",0.175939215990387,"ELS","power",0.209908838252179,FALSE
"RPBN",4,"els_spval",0.0178039657450109,"ELS","power",0.0228216785515447,TRUE
"RPBN",4,"els_cgrp_intn_par_pval",0.00154162980323395,"ELS","power",0.00209924058312708,TRUE
"RPBN",4,"els_cgrp_intn_spval",0.00507922192639382,"ELS","power",0.00676223305505032,TRUE
"VPM",1,"els_par_pval",0.782490760063022,"ELS","power",0.832674252988679,FALSE
"VPM",1,"els_spval",1.2148336061002e-06,"ELS","power",1.97190382439453e-06,TRUE
"VPM",1,"els_cgrp_intn_par_pval",2e-16,"ELS","power",3.74112734864301e-16,TRUE
"VPM",1,"els_cgrp_intn_spval",2e-16,"ELS","power",3.74112734864301e-16,TRUE
"VPM",2,"els_par_pval",0.204455563647369,"ELS","power",0.242317705063548,FALSE
"VPM",2,"els_spval",2e-16,"ELS","power",3.74112734864301e-16,TRUE
"VPM",2,"els_cgrp_intn_par_pval",2e-16,"ELS","power",3.74112734864301e-16,TRUE
"VPM",2,"els_cgrp_intn_spval",0.531705908970797,"ELS","power",0.593285796311126,FALSE
"VPM",3,"els_par_pval",0.990385844716959,"ELS","power",0.999437531782993,FALSE
"VPM",3,"els_spval",2e-16,"ELS","power",3.74112734864301e-16,TRUE
"VPM",3,"els_cgrp_intn_par_pval",2e-16,"ELS","power",3.74112734864301e-16,TRUE
"VPM",3,"els_cgrp_intn_spval",0.000341141945446932,"ELS","power",0.000485077018616352,TRUE
"VPM",4,"els_par_pval",0.317761651974072,"ELS","power",0.368323984694397,FALSE
"VPM",4,"els_spval",2e-16,"ELS","power",3.74112734864301e-16,TRUE
"VPM",4,"els_cgrp_intn_par_pval",2e-16,"ELS","power",3.74112734864301e-16,TRUE
"VPM",4,"els_cgrp_intn_spval",2e-16,"ELS","power",3.74112734864301e-16,TRUE
"Acc_x_AMY",1,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"Acc_x_AMY",1,"int_pval",1.11494743846007e-05,"sumatriptan","coherence",1.71648265439901e-05,TRUE
"Acc_x_AMY",2,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"Acc_x_AMY",2,"int_pval",0.0305541890309592,"sumatriptan","coherence",0.0386674482651687,TRUE
"Acc_x_AMY",3,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"Acc_x_AMY",3,"int_pval",0.00130273847648046,"sumatriptan","coherence",0.00178479155187537,TRUE
"Acc_x_AMY",4,"s_pval",6.2468803457838e-07,"sumatriptan","coherence",1.03269461066832e-06,TRUE
"Acc_x_AMY",4,"int_pval",8.88672197923802e-14,"sumatriptan","coherence",1.61511214876212e-13,TRUE
"Acc_x_LPBN",1,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"Acc_x_LPBN",1,"int_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"Acc_x_LPBN",2,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"Acc_x_LPBN",2,"int_pval",1.68417440363177e-09,"sumatriptan","coherence",2.91880128753204e-09,TRUE
"Acc_x_LPBN",3,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"Acc_x_LPBN",3,"int_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"Acc_x_LPBN",4,"s_pval",0.000337323413704349,"sumatriptan","coherence",0.000480511571826863,TRUE
"Acc_x_LPBN",4,"int_pval",0.646905796273718,"sumatriptan","coherence",0.704286261799819,FALSE
"Acc_x_MD_thal",1,"s_pval",4.42157863783654e-06,"sumatriptan","coherence",6.96262646661079e-06,TRUE
"Acc_x_MD_thal",1,"int_pval",5.825915475655e-14,"sumatriptan","coherence",1.06097972889977e-13,TRUE
"Acc_x_MD_thal",2,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"Acc_x_MD_thal",2,"int_pval",0.315043911737121,"sumatriptan","coherence",0.365646819839975,FALSE
"Acc_x_MD_thal",3,"s_pval",1.03939654716445e-07,"sumatriptan","coherence",1.74727824814136e-07,TRUE
"Acc_x_MD_thal",3,"int_pval",2.59475694123218e-06,"sumatriptan","coherence",4.14421072966851e-06,TRUE
"Acc_x_MD_thal",4,"s_pval",0.00879196205632432,"sumatriptan","coherence",0.0115338184516348,TRUE
"Acc_x_MD_thal",4,"int_pval",0.00837766312744549,"sumatriptan","coherence",0.0110225934833938,TRUE
"Acc_x_Po",1,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"Acc_x_Po",1,"int_pval",0.000986509226507515,"sumatriptan","coherence",0.00135883903187428,TRUE
"Acc_x_Po",2,"s_pval",8.54513173442761e-07,"sumatriptan","coherence",1.39716022519108e-06,TRUE
"Acc_x_Po",2,"int_pval",0.000879457515842041,"sumatriptan","coherence",0.00122169602200693,TRUE
"Acc_x_Po",3,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"Acc_x_Po",3,"int_pval",0.0015481300557365,"sumatriptan","coherence",0.00210489306515919,TRUE
"Acc_x_Po",4,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"Acc_x_Po",4,"int_pval",2.75910189381955e-08,"sumatriptan","coherence",4.68211230466348e-08,TRUE
"Acc_x_RPBN",1,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"Acc_x_RPBN",1,"int_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"Acc_x_RPBN",2,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"Acc_x_RPBN",2,"int_pval",6.03815221367464e-07,"sumatriptan","coherence",1.00003408196903e-06,TRUE
"Acc_x_RPBN",3,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"Acc_x_RPBN",3,"int_pval",1.99872463329299e-15,"sumatriptan","coherence",3.69248921944437e-15,TRUE
"Acc_x_RPBN",4,"s_pval",0.000671515161289216,"sumatriptan","coherence",0.000940121225804902,TRUE
"Acc_x_RPBN",4,"int_pval",0.230340360391254,"sumatriptan","coherence",0.271559161724426,FALSE
"Acc_x_VPM",1,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"Acc_x_VPM",1,"int_pval",0.00648192072656516,"sumatriptan","coherence",0.0085660781283221,TRUE
"Acc_x_VPM",2,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"Acc_x_VPM",2,"int_pval",4.5139406185829e-07,"sumatriptan","coherence",7.50369349582612e-07,TRUE
"Acc_x_VPM",3,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"Acc_x_VPM",3,"int_pval",0.000142392306450398,"sumatriptan","coherence",0.000205779849321865,TRUE
"Acc_x_VPM",4,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"Acc_x_VPM",4,"int_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"AMY_x_LPBN",1,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"AMY_x_LPBN",1,"int_pval",5.04957535587025e-06,"sumatriptan","coherence",7.92367691569132e-06,TRUE
"AMY_x_LPBN",2,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"AMY_x_LPBN",2,"int_pval",0.00059108168163325,"sumatriptan","coherence",0.000828809368925496,TRUE
"AMY_x_LPBN",3,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"AMY_x_LPBN",3,"int_pval",1.54804899776195e-05,"sumatriptan","coherence",2.35492682851393e-05,TRUE
"AMY_x_LPBN",4,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"AMY_x_LPBN",4,"int_pval",0.0852047221028271,"sumatriptan","coherence",0.104580042471415,FALSE
"AMY_x_MD_thal",1,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"AMY_x_MD_thal",1,"int_pval",2.95717779173231e-13,"sumatriptan","coherence",5.32054478191195e-13,TRUE
"AMY_x_MD_thal",2,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"AMY_x_MD_thal",2,"int_pval",0.0353612644835563,"sumatriptan","coherence",0.0444995687882956,TRUE
"AMY_x_MD_thal",3,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"AMY_x_MD_thal",3,"int_pval",5.97098156709421e-06,"sumatriptan","coherence",9.30434692889811e-06,TRUE
"AMY_x_MD_thal",4,"s_pval",4.7112711627495e-06,"sumatriptan","coherence",7.40578765232202e-06,TRUE
"AMY_x_MD_thal",4,"int_pval",0.0194031850867852,"sumatriptan","coherence",0.0247300908076238,TRUE
"AMY_x_Po",1,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"AMY_x_Po",1,"int_pval",0.636087626114745,"sumatriptan","coherence",0.69759426315644,FALSE
"AMY_x_Po",2,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"AMY_x_Po",2,"int_pval",0.353311392975236,"sumatriptan","coherence",0.407422146854326,FALSE
"AMY_x_Po",3,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"AMY_x_Po",3,"int_pval",0.440904140797779,"sumatriptan","coherence",0.50196964441526,FALSE
"AMY_x_Po",4,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"AMY_x_Po",4,"int_pval",0.0117107422290593,"sumatriptan","coherence",0.0152511991820307,TRUE
"AMY_x_RPBN",1,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"AMY_x_RPBN",1,"int_pval",8.41973119632661e-07,"sumatriptan","coherence",1.37917351954454e-06,TRUE
"AMY_x_RPBN",2,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"AMY_x_RPBN",2,"int_pval",0.000159397079251421,"sumatriptan","coherence",0.000229245237575077,TRUE
"AMY_x_RPBN",3,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"AMY_x_RPBN",3,"int_pval",1.74905944569351e-06,"sumatriptan","coherence",2.82880372444293e-06,TRUE
"AMY_x_RPBN",4,"s_pval",3.34987682557575e-05,"sumatriptan","coherence",4.96935370151635e-05,TRUE
"AMY_x_RPBN",4,"int_pval",0.399291594965772,"sumatriptan","coherence",0.457918936824292,FALSE
"AMY_x_VPM",1,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"AMY_x_VPM",1,"int_pval",0.0154690996378616,"sumatriptan","coherence",0.0199142432119598,TRUE
"AMY_x_VPM",2,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"AMY_x_VPM",2,"int_pval",0.631455264513558,"sumatriptan","coherence",0.693362643387436,FALSE
"AMY_x_VPM",3,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"AMY_x_VPM",3,"int_pval",0.0653981892781547,"sumatriptan","coherence",0.0807118148667033,FALSE
"AMY_x_VPM",4,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"AMY_x_VPM",4,"int_pval",1.47766471417104e-09,"sumatriptan","coherence",2.57084967747039e-09,TRUE
"LPBN_x_MD_thal",1,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"LPBN_x_MD_thal",1,"int_pval",0.00012502735479948,"sumatriptan","coherence",0.000181563225122097,TRUE
"LPBN_x_MD_thal",2,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"LPBN_x_MD_thal",2,"int_pval",5.0042664378472e-08,"sumatriptan","coherence",8.47603540323458e-08,TRUE
"LPBN_x_MD_thal",3,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"LPBN_x_MD_thal",3,"int_pval",0.207311259394323,"sumatriptan","coherence",0.245053942503052,FALSE
"LPBN_x_MD_thal",4,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"LPBN_x_MD_thal",4,"int_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"LPBN_x_Po",1,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"LPBN_x_Po",1,"int_pval",1.14193277545213e-08,"sumatriptan","coherence",1.9488986034383e-08,TRUE
"LPBN_x_Po",2,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"LPBN_x_Po",2,"int_pval",0.206998624546405,"sumatriptan","coherence",0.245007619013975,FALSE
"LPBN_x_Po",3,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"LPBN_x_Po",3,"int_pval",0.0451593690000073,"sumatriptan","coherence",0.0565122829944225,FALSE
"LPBN_x_Po",4,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"LPBN_x_Po",4,"int_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"LPBN_x_RPBN",1,"s_pval",2e-16,"sumatriptan","coherence",3.74112734864301e-16,TRUE
"LPBN_x_RPBN",1,"int_pval",0.000236492470894857,"sumatriptan","coherence",0.000338494015849508,TRUE
"LPBN_x_RPBN",2,"s_pval",0.000474616880762779,"sumatriptan","coherence",0.000666546591165282,TRUE
"LPBN_x_RPBN",2,"int_pval",6.76473931628735e-12,"sumatriptan","coherence",1.20501121816968e-11,TRUE
"LPBN_x_RPBN",3,"s_pval",2.26916460104865e-05,"sumatriptan","coherence",3.40564737443817e-05,TRUE
"LPBN_x_RPBN",3,"int_pval",7.07455486850502e-09,"sumatriptan","coherence",1.2120078703978e-08,TRUE
